"Num_Acc";"id_usager";"id_vehicule";"num_veh";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"age"
"30316";"203 779 302";"155 626 779";"A01";"1";"1";"1";"1976";"9";"1";"-1";"-1";"0";"0";"47"
"30316";"203 779 305";"155 626 781";"B01";"1";"3";"1";"1963";"0";"1";"-1";"-1";"0";"0";"60"
"30268";"203 779 409";"155 626 858";"C01";"1";"4";"2";"1977";"1";"1";"-1";"-1";"0";"0";"46"
"30268";"203 779 413";"155 626 860";"A01";"1";"4";"1";"1939";"5";"1";"-1";"-1";"0";"0";"84"
"30268";"203 779 415";"155 626 862";"B01";"1";"1";"1";"1986";"1";"1";"-1";"-1";"0";"0";"37"
"30265";"203 779 418";"155 626 865";"A01";"1";"4";"1";"1946";"5";"2";"-1";"-1";"0";"0";"77"
"30265";"203 779 420";"155 626 867";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"0";"0";"2023"
"30262";"203 779 422";"155 626 869";"A01";"2";"3";"2";"1973";"5";"1";"-1";"-1";"0";"0";"50"
"30262";"203 779 424";"155 626 869";"A01";"1";"4";"1";"1979";"5";"1";"-1";"-1";"0";"0";"44"
"30111";"203 779 801";"155 627 164";"A01";"1";"1";"1";"2003";"0";"1";"0";"-1";"0";"0";"20"
"30111";"203 779 802";"155 627 164";"A01";"3";"4";"2";"1977";"3";"0";"-1";"-1";"9";"3";"46"
"29948";"203 780 205";"155 627 452";"A01";"1";"3";"1";"2007";"5";"2";"6";"-1";"0";"0";"16"
"29948";"203 780 208";"155 627 455";"B01";"1";"1";"1";"1974";"1";"1";"-1";"-1";"0";"0";"49"
"29940";"203 780 222";"155 627 465";"B01";"1";"1";"1";"1980";"0";"1";"-1";"-1";"0";"0";"43"
"29940";"203 780 224";"155 627 465";"B01";"2";"1";"2";"2007";"0";"1";"-1";"-1";"0";"0";"16"
"29940";"203 780 226";"155 627 468";"A01";"1";"4";"2";"2000";"0";"1";"-1";"-1";"0";"0";"23"
"29940";"203 780 227";"155 627 469";"C01";"1";"1";"1";"1983";"0";"1";"-1";"-1";"0";"0";"40"
"29796";"203 780 576";"155 627 721";"B01";"1";"4";"1";"1970";"9";"1";"0";"-1";"0";"0";"53"
"29796";"203 780 580";"155 627 725";"A01";"1";"1";"2";"1992";"0";"1";"0";"-1";"0";"0";"31"
"29796";"203 780 583";"155 627 725";"A01";"2";"1";"2";"1995";"0";"1";"0";"-1";"0";"0";"28"
"29664";"203 780 906";"155 627 973";"A01";"1";"3";"2";"1998";"5";"1";"-1";"-1";"0";"0";"25"
"29514";"203 781 269";"155 628 226";"A01";"1";"4";"1";"1987";"5";"1";"-1";"-1";"0";"0";"36"
"29514";"203 781 272";"155 628 228";"B01";"1";"1";"1";"1959";"4";"1";"-1";"-1";"0";"0";"64"
"29324";"203 781 717";"155 628 548";"A01";"1";"4";"1";"2004";"5";"2";"6";"-1";"0";"0";"19"
"29324";"203 781 719";"155 628 549";"B01";"1";"1";"1";"2006";"0";"1";"-1";"-1";"0";"0";"17"
"29324";"203 781 720";"155 628 549";"B01";"2";"1";"2";"1977";"0";"1";"-1";"-1";"0";"0";"46"
"29314";"203 781 742";"155 628 568";"A01";"1";"1";"1";"1990";"4";"1";"-1";"-1";"0";"0";"33"
"29314";"203 781 743";"155 628 569";"B01";"1";"3";"1";"1967";"5";"2";"-1";"-1";"0";"0";"56"
"29307";"203 781 767";"155 628 585";"A01";"1";"3";"2";"1995";"5";"1";"-1";"-1";"0";"0";"28"
"29276";"203 781 839";"155 628 633";"A01";"3";"4";"2";"2002";"5";"0";"-1";"-1";"6";"1";"21"
"29276";"203 781 840";"155 628 633";"A01";"3";"4";"2";"2000";"5";"0";"-1";"-1";"6";"1";"23"
"29276";"203 781 841";"155 628 633";"A01";"3";"3";"2";"1976";"5";"0";"-1";"-1";"6";"1";"47"
"29276";"203 781 842";"155 628 633";"A01";"3";"3";"2";"1978";"5";"0";"-1";"-1";"6";"1";"45"
"29276";"203 781 843";"155 628 633";"A01";"1";"1";"1";"1943";"5";"1";"-1";"-1";"0";"0";"80"
"29078";"203 782 273";"155 628 975";"A01";"1";"1";"1";"1969";"3";"1";"0";"-1";"-1";"-1";"54"
"29078";"203 782 274";"155 628 976";"B01";"1";"3";"1";"2008";"5";"2";"6";"-1";"-1";"-1";"15"
"29078";"203 782 275";"155 628 977";"C01";"1";"1";"1";"1960";"3";"1";"8";"-1";"-1";"-1";"63"
"29077";"203 782 276";"155 628 978";"A01";"1";"4";"2";"1982";"0";"2";"0";"-1";"-1";"-1";"41"
"29053";"203 782 345";"155 629 025";"A01";"1";"1";"1";"2005";"5";"2";"-1";"-1";"0";"0";"18"
"29053";"203 782 346";"155 629 025";"A01";"3";"3";"1";"1937";"5";"0";"-1";"-1";"1";"2";"86"
"29052";"203 782 347";"155 629 026";"A01";"3";"3";"2";"1947";"5";"0";"-1";"-1";"2";"3";"76"
"29052";"203 782 348";"155 629 026";"A01";"1";"1";"1";"1948";"5";"1";"-1";"-1";"0";"0";"75"
"28943";"203 782 607";"155 629 236";"B01";"1";"1";"1";"1954";"5";"2";"0";"-1";"0";"0";"69"
"28943";"203 782 608";"155 629 236";"B01";"2";"3";"2";"1954";"5";"2";"0";"-1";"0";"0";"69"
"28942";"203 782 609";"155 629 237";"A01";"3";"4";"2";"1950";"5";"0";"-1";"-1";"1";"3";"73"
"28942";"203 782 610";"155 629 237";"A01";"1";"1";"1";"1996";"5";"1";"8";"-1";"0";"0";"27"
"28820";"203 782 898";"155 629 452";"A01";"1";"1";"1";"2002";"0";"1";"0";"-1";"-1";"-1";"21"
"28820";"203 782 899";"155 629 452";"A01";"3";"3";"1";"1988";"5";"0";"-1";"-1";"3";"3";"35"
"28820";"203 782 900";"155 629 452";"A01";"3";"1";"1";"1994";"0";"0";"-1";"-1";"3";"3";"29"
"28820";"203 782 902";"155 629 452";"A01";"3";"1";"2";"1991";"0";"0";"-1";"-1";"3";"3";"32"
"28697";"203 783 192";"155 629 673";"A01";"1";"4";"1";"1984";"5";"1";"0";"-1";"-1";"-1";"39"
"28668";"203 783 260";"155 629 728";"B01";"1";"3";"1";"1964";"5";"2";"5";"6";"0";"0";"59"
"28668";"203 783 263";"155 629 729";"A01";"1";"1";"1";"1959";"5";"1";"-1";"-1";"0";"0";"64"
"28555";"203 783 536";"155 629 916";"A01";"1";"1";"1";"1991";"5";"1";"-1";"-1";"0";"0";"32"
"28555";"203 783 537";"155 629 916";"A01";"2";"1";"2";"2002";"5";"1";"-1";"-1";"0";"0";"21"
"28555";"203 783 538";"155 629 916";"A01";"2";"3";"2";"2001";"5";"0";"-1";"-1";"0";"0";"22"
"28555";"203 783 541";"155 629 916";"A01";"2";"1";"2";"1993";"5";"1";"-1";"-1";"0";"0";"30"
"28551";"203 783 547";"155 629 923";"A01";"1";"3";"1";"1958";"0";"2";"6";"-1";"0";"0";"65"
"28551";"203 783 549";"155 629 925";"B01";"2";"1";"1";"1974";"4";"1";"-1";"-1";"0";"0";"49"
"28551";"203 783 551";"155 629 925";"B01";"2";"1";"1";"1976";"4";"1";"-1";"-1";"0";"0";"47"
"28551";"203 783 552";"155 629 925";"B01";"1";"1";"1";"1987";"4";"1";"-1";"-1";"0";"0";"36"
"28495";"203 783 678";"155 630 018";"B01";"1";"4";"1";"2007";"2";"2";"6";"-1";"-1";"-1";"16"
"28495";"203 783 680";"155 630 020";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"28470";"203 783 738";"155 630 058";"A01";"3";"3";"1";"2010";"2";"0";"-1";"-1";"3";"3";"13"
"28470";"203 783 739";"155 630 058";"A01";"1";"1";"1";"1971";"1";"8";"-1";"-1";"0";"0";"52"
"28466";"203 783 746";"155 630 065";"A01";"3";"4";"1";"1940";"0";"0";"-1";"-1";"3";"3";"83"
"28466";"203 783 749";"155 630 065";"A01";"1";"1";"2";;"0";"-1";"-1";"-1";"0";"0";"2023"
"28274";"203 784 251";"155 630 419";"A01";"3";"4";"2";"1982";"5";"0";"-1";"-1";"5";"3";"41"
"28274";"203 784 252";"155 630 419";"A01";"1";"1";"1";"1995";"5";"8";"0";"-1";"0";"0";"28"
"28274";"203 784 253";"155 630 419";"A01";"3";"3";"2";"2011";"5";"0";"-1";"-1";"5";"3";"12"
"28225";"203 784 368";"155 630 517";"A01";"1";"4";"1";"1991";"1";"1";"-1";"-1";"0";"0";"32"
"28225";"203 784 371";"155 630 520";"B01";"1";"4";"1";"1992";"1";"1";"-1";"-1";"0";"0";"31"
"28167";"203 784 502";"155 630 630";"A01";"1";"3";"1";"1949";"5";"1";"-1";"-1";"0";"0";"74"
"28167";"203 784 503";"155 630 632";"B01";"1";"4";"1";"1938";"5";"1";"-1";"-1";"0";"0";"85"
"28167";"203 784 504";"155 630 633";"C01";"1";"4";"1";"1977";"1";"1";"-1";"-1";"0";"0";"46"
"28164";"203 784 510";"155 630 638";"A01";"2";"1";"2";"1956";"5";"1";"-1";"-1";"0";"0";"67"
"28164";"203 784 511";"155 630 638";"A01";"3";"2";"2";"1942";"5";"0";"-1";"-1";"3";"3";"81"
"28164";"203 784 513";"155 630 638";"A01";"1";"1";"1";"1953";"5";"1";"-1";"-1";"0";"0";"70"
"28154";"203 784 530";"155 630 654";"A01";"1";"1";"1";"1939";"5";"1";"-1";"-1";"0";"0";"84"
"28154";"203 784 531";"155 630 654";"A01";"3";"4";"1";"2005";"2";"0";"-1";"-1";"1";"3";"18"
"28135";"203 784 578";"155 630 694";"A01";"1";"3";"1";"1994";"0";"1";"-1";"-1";"0";"0";"29"
"28135";"203 784 580";"155 630 696";"B01";"1";"3";"2";"1965";"0";"1";"-1";"-1";"0";"0";"58"
"28115";"203 784 623";"155 630 734";"B01";"1";"3";"1";"1990";"4";"8";"-1";"-1";"0";"0";"33"
"28115";"203 784 625";"155 630 736";"A01";"1";"1";"1";"1988";"4";"0";"-1";"-1";"0";"0";"35"
"28024";"203 784 846";"155 630 894";"A01";"1";"2";"1";"1996";"5";"2";"6";"-1";"0";"0";"27"
"27863";"203 785 211";"155 631 176";"B01";"2";"3";"2";"1997";"0";"2";"8";"-1";"0";"0";"26"
"27863";"203 785 214";"155 631 176";"B01";"1";"3";"1";"1990";"0";"2";"8";"-1";"0";"0";"33"
"27863";"203 785 218";"155 631 181";"A01";"1";"3";"1";"1996";"0";"1";"8";"-1";"0";"0";"27"
"27860";"203 785 225";"155 631 186";"A01";"3";"3";"1";"1976";"0";"0";"-1";"-1";"5";"2";"47"
"27860";"203 785 229";"155 631 186";"A01";"1";"1";"1";"1993";"0";"8";"0";"-1";"0";"0";"30"
"27699";"203 785 560";"155 631 469";"A01";"1";"1";"1";"1935";"5";"1";"-1";"-1";"0";"0";"88"
"27699";"203 785 562";"155 631 469";"A01";"3";"4";"1";"1995";"0";"0";"0";"0";"2";"3";"28"
"27696";"203 785 566";"155 631 473";"A01";"1";"1";"2";"1999";"0";"1";"-1";"-1";"0";"0";"24"
"27696";"203 785 568";"155 631 473";"A01";"3";"3";"1";"2014";"5";"0";"-1";"-1";"1";"3";"9"
"27580";"203 785 822";"155 631 676";"A01";"2";"1";"1";"1991";"0";"1";"-1";"-1";"0";"0";"32"
"27580";"203 785 823";"155 631 676";"A01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"27580";"203 785 826";"155 631 678";"B01";"1";"4";"2";"1966";"0";"1";"-1";"-1";"0";"0";"57"
"27580";"203 785 828";"155 631 678";"B01";"2";"3";"2";"1971";"0";"1";"-1";"-1";"0";"0";"52"
"27576";"203 785 832";"155 631 683";"A01";"1";"3";"1";"1974";"5";"2";"6";"-1";"0";"0";"49"
"27576";"203 785 834";"155 631 683";"A01";"2";"4";"2";"1962";"5";"2";"6";"-1";"0";"0";"61"
"27576";"203 785 835";"155 631 685";"B01";"1";"1";"1";"1952";"5";"1";"-1";"-1";"0";"0";"71"
"27525";"203 785 965";"155 631 773";"A01";"1";"2";"1";"1998";"0";"0";"-1";"-1";"0";"0";"25"
"27525";"203 785 968";"155 631 775";"B01";"1";"2";"1";"1982";"4";"1";"-1";"-1";"0";"0";"41"
"27525";"203 785 969";"155 631 775";"B01";"2";"4";"1";"2006";"4";"1";"-1";"-1";"0";"0";"17"
"27403";"203 786 215";"155 631 970";"B01";"1";"3";"1";"1998";"0";"2";"0";"-1";"-1";"-1";"25"
"27403";"203 786 219";"155 631 973";"A01";"1";"1";"1";"2004";"0";"1";"0";"-1";"-1";"-1";"19"
"27399";"203 786 224";"155 631 978";"A01";"1";"1";"2";"1952";"5";"1";"0";"-1";"-1";"-1";"71"
"27399";"203 786 226";"155 631 980";"B01";"1";"1";"1";"1976";"4";"1";"0";"-1";"-1";"-1";"47"
"27399";"203 786 228";"155 631 980";"B01";"2";"4";"2";"1977";"4";"1";"0";"-1";"-1";"-1";"46"
"27399";"203 786 229";"155 631 980";"B01";"2";"4";"2";"1995";"4";"1";"0";"-1";"-1";"-1";"28"
"27245";"203 786 600";"155 632 272";"A01";"1";"3";"1";"1999";"5";"2";"6";"-1";"0";"0";"24"
"27245";"203 786 601";"155 632 273";"B01";"1";"1";"1";"1994";"4";"1";"-1";"-1";"0";"0";"29"
"27221";"203 786 647";"155 632 314";"B01";"1";"3";"1";"1990";"0";"2";"6";"-1";"0";"0";"33"
"27221";"203 786 648";"155 632 315";"A01";"1";"2";"1";"1978";"0";"2";"6";"-1";"0";"0";"45"
"27153";"203 786 816";"155 632 443";"B01";"1";"1";"2";"1950";"5";"1";"-1";"-1";"0";"0";"73"
"27153";"203 786 817";"155 632 444";"A01";"1";"3";"1";"2006";"5";"2";"6";"-1";"0";"0";"17"
"27144";"203 786 841";"155 632 461";"A01";"1";"3";"2";"1984";"5";"8";"-1";"-1";"0";"0";"39"
"27144";"203 786 842";"155 632 462";"B01";"1";"3";"1";"1983";"4";"8";"-1";"-1";"0";"0";"40"
"27133";"203 786 863";"155 632 482";"A01";"1";"1";"1";"1983";"0";"1";"-1";"-1";"0";"0";"40"
"27133";"203 786 864";"155 632 483";"B01";"1";"3";"2";"1977";"9";"1";"-1";"-1";"0";"0";"46"
"27133";"203 786 865";"155 632 483";"B01";"2";"4";"2";"2007";"0";"1";"-1";"-1";"0";"0";"16"
"26956";"203 787 294";"155 632 814";"A01";"1";"1";"1";"1970";"4";"1";"-1";"-1";"0";"0";"53"
"26956";"203 787 295";"155 632 815";"B01";"2";"1";"1";"1994";"5";"1";"-1";"-1";"0";"0";"29"
"26956";"203 787 296";"155 632 815";"B01";"2";"1";"1";"1994";"4";"1";"-1";"-1";"0";"0";"29"
"26956";"203 787 297";"155 632 815";"B01";"2";"3";"2";"1998";"5";"0";"-1";"-1";"0";"0";"25"
"26956";"203 787 298";"155 632 815";"B01";"2";"3";"1";"1994";"5";"1";"-1";"-1";"0";"0";"29"
"26956";"203 787 299";"155 632 815";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"26955";"203 787 300";"155 632 816";"A01";"1";"1";"1";"1985";"1";"1";"-1";"-1";"0";"0";"38"
"26955";"203 787 301";"155 632 817";"B01";"1";"2";"1";"1980";"1";"2";"-1";"-1";"0";"0";"43"
"26935";"203 787 340";"155 632 849";"A01";"1";"1";"1";"1982";"5";"1";"-1";"-1";"0";"0";"41"
"26935";"203 787 341";"155 632 850";"B01";"1";"4";"2";"1977";"5";"1";"-1";"-1";"0";"0";"46"
"26866";"203 787 488";"155 632 958";"A01";"1";"4";"2";"1955";"0";"1";"0";"-1";"-1";"-1";"68"
"26866";"203 787 489";"155 632 959";"B01";"1";"3";"1";"2004";"0";"2";"0";"-1";"-1";"-1";"19"
"26866";"203 787 490";"155 632 959";"B01";"2";"4";"1";"2006";"0";"2";"0";"-1";"-1";"-1";"17"
"26729";"203 787 825";"155 633 207";"B01";"1";"1";"1";"1983";"4";"1";"-1";"-1";"0";"0";"40"
"26729";"203 787 826";"155 633 208";"C01";"1";"1";"1";"1983";"4";"1";"-1";"-1";"-1";"-1";"40"
"26729";"203 787 827";"155 633 209";"A01";"2";"3";"2";"1958";"9";"1";"-1";"-1";"0";"0";"65"
"26729";"203 787 828";"155 633 209";"A01";"1";"4";"1";"1952";"9";"1";"-1";"-1";"0";"0";"71"
"26729";"203 787 829";"155 633 209";"A01";"2";"4";"1";"1983";"9";"1";"-1";"-1";"0";"0";"40"
"26445";"203 788 478";"155 633 699";"A01";"2";"4";"1";"1994";"9";"0";"0";"-1";"0";"0";"29"
"26445";"203 788 479";"155 633 699";"A01";"1";"3";"1";"1995";"9";"0";"0";"-1";"0";"0";"28"
"26355";"203 788 693";"155 633 876";"A01";"3";"3";"1";"1985";"9";"0";"-1";"-1";"6";"3";"38"
"26355";"203 788 697";"155 633 876";"A01";"1";"1";"1";"1962";"1";"1";"-1";"-1";"0";"0";"61"
"26335";"203 788 738";"155 633 909";"B01";"1";"3";"1";"1969";"1";"1";"5";"-1";"0";"0";"54"
"26335";"203 788 741";"155 633 912";"A01";"1";"1";"1";"1976";"1";"1";"-1";"-1";"0";"0";"47"
"26313";"203 788 780";"155 633 944";"A01";"2";"4";"2";"1998";"5";"2";"-1";"-1";"0";"0";"25"
"26313";"203 788 782";"155 633 944";"A01";"1";"4";"1";"1993";"5";"2";"-1";"-1";"0";"0";"30"
"26313";"203 788 786";"155 633 946";"B01";"1";"1";"2";"1982";"5";"1";"-1";"-1";"0";"0";"41"
"26259";"203 788 905";"155 634 037";"A01";"1";"1";"1";"1967";"4";"1";"-1";"-1";"0";"0";"56"
"26259";"203 788 907";"155 634 039";"B01";"1";"4";"2";"1937";"5";"1";"-1";"-1";"0";"0";"86"
"26254";"203 788 914";"155 634 044";"A01";"1";"3";"1";"1981";"5";"2";"6";"9";"0";"0";"42"
"26202";"203 789 043";"155 634 140";"A01";"1";"1";"1";"1987";"5";"1";"-1";"-1";"0";"0";"36"
"26202";"203 789 045";"155 634 142";"B01";"1";"1";"2";"2000";"5";"1";"-1";"-1";"0";"0";"23"
"26202";"203 789 048";"155 634 142";"B01";"2";"4";"2";"1998";"5";"1";"-1";"-1";"0";"0";"25"
"26202";"203 789 050";"155 634 146";"C01";"1";"1";"1";"1974";"5";"1";"-1";"-1";"0";"0";"49"
"26202";"203 789 053";"155 634 146";"C01";"2";"1";"2";"1950";"5";"1";"-1";"-1";"0";"0";"73"
"25951";"203 789 616";"155 634 590";"A01";"3";"3";"2";"2018";"2";"0";"-1";"-1";"2";"3";"5"
"25951";"203 789 618";"155 634 590";"A01";"1";"1";"1";"1995";"0";"1";"8";"-1";"0";"0";"28"
"25895";"203 789 741";"155 634 688";"A01";"1";"4";"1";"2003";"5";"1";"0";"-1";"0";"0";"20"
"25895";"203 789 745";"155 634 692";"B01";"1";"4";"1";"1961";"5";"1";"0";"-1";"0";"0";"62"
"25890";"203 789 754";"155 634 698";"B01";"1";"1";"2";"1970";"0";"1";"0";"-1";"0";"0";"53"
"25890";"203 789 758";"155 634 703";"A01";"1";"4";"1";"1961";"0";"2";"0";"-1";"0";"0";"62"
"25885";"203 789 763";"155 634 707";"A01";"1";"4";"1";"2005";"0";"2";"8";"-1";"0";"0";"18"
"25736";"203 790 134";"155 634 988";"A01";"1";"4";"1";"2004";"0";"2";"0";"-1";"0";"0";"19"
"25736";"203 790 135";"155 634 989";"B01";"1";"1";"2";"1981";"0";"1";"0";"-1";"0";"0";"42"
"25724";"203 790 164";"155 635 009";"A01";"1";"1";"1";"1968";"0";"1";"8";"-1";"0";"0";"55"
"25724";"203 790 168";"155 635 012";"B01";"1";"4";"2";"1948";"0";"0";"-1";"-1";"0";"0";"75"
"25721";"203 790 171";"155 635 015";"A01";"1";"4";"1";"1993";"9";"1";"-1";"-1";"0";"0";"30"
"25721";"203 790 172";"155 635 016";"B01";"1";"3";"2";"1985";"0";"1";"-1";"-1";"0";"0";"38"
"25718";"203 790 178";"155 635 021";"A01";"1";"1";"2";"1962";"0";"1";"-1";"-1";"0";"0";"61"
"25718";"203 790 180";"155 635 024";"B01";"1";"3";"1";"1996";"0";"2";"6";"-1";"0";"0";"27"
"25640";"203 790 359";"155 635 157";"A01";"2";"4";"2";"1998";"5";"1";"5";"-1";"0";"0";"25"
"25640";"203 790 360";"155 635 157";"A01";"1";"1";"1";"1997";"5";"1";"5";"-1";"0";"0";"26"
"25640";"203 790 362";"155 635 158";"B01";"1";"1";"1";"1969";"5";"1";"-1";"-1";"0";"0";"54"
"25640";"203 790 363";"155 635 158";"B01";"2";"4";"2";"2011";"5";"1";"-1";"-1";"0";"0";"12"
"25640";"203 790 365";"155 635 158";"B01";"2";"4";"2";"1975";"5";"1";"-1";"-1";"0";"0";"48"
"25450";"203 790 809";"155 635 493";"C01";"1";"1";"1";"1982";"0";"8";"-1";"-1";"0";"0";"41"
"25450";"203 790 810";"155 635 494";"B01";"1";"1";"2";"1997";"0";"1";"-1";"-1";"0";"0";"26"
"25450";"203 790 811";"155 635 495";"A01";"1";"4";"1";"1984";"4";"2";"-1";"-1";"0";"0";"39"
"25445";"203 790 832";"155 635 507";"A01";"1";"3";"2";"1994";"9";"0";"-1";"-1";"0";"0";"29"
"25445";"203 790 833";"155 635 508";"B01";"1";"1";"1";"1957";"5";"0";"-1";"-1";"0";"0";"66"
"25376";"203 790 991";"155 635 637";"B01";"1";"4";"1";"1950";"0";"0";"-1";"-1";"0";"0";"73"
"25376";"203 790 992";"155 635 638";"A01";"1";"1";"1";"1954";"0";"1";"-1";"-1";"0";"0";"69"
"25369";"203 791 009";"155 635 650";"B01";"1";"1";"1";"1981";"4";"1";"-1";"-1";"0";"0";"42"
"25369";"203 791 010";"155 635 651";"A01";"1";"4";"1";"1986";"4";"8";"-1";"-1";"0";"0";"37"
"25204";"203 791 360";"155 635 921";"A01";"1";"1";"1";"1936";"0";"1";"0";"-1";"-1";"-1";"87"
"25204";"203 791 362";"155 635 921";"A01";"3";"4";"2";"1945";"0";"0";"-1";"-1";"3";"3";"78"
"25202";"203 791 365";"155 635 924";"A01";"1";"1";"1";"2001";"0";"1";"0";"-1";"-1";"-1";"22"
"25202";"203 791 367";"155 635 924";"A01";"3";"2";"1";"1996";"0";"0";"-1";"-1";"1";"1";"27"
"25188";"203 791 395";"155 635 949";"A01";"3";"3";"2";"1960";"5";"0";"-1";"-1";"4";"3";"63"
"25188";"203 791 396";"155 635 949";"A01";"1";"1";"1";"1975";"4";"1";"0";"-1";"0";"0";"48"
"25187";"203 791 397";"155 635 950";"A01";"1";"1";"2";"1993";"5";"1";"0";"-1";"0";"0";"30"
"25187";"203 791 398";"155 635 950";"A01";"3";"3";"2";"1935";"5";"0";"-1";"-1";"1";"3";"88"
"25117";"203 791 561";"155 636 079";"B01";"1";"3";"1";"1973";"1";"2";"6";"4";"0";"0";"50"
"25117";"203 791 562";"155 636 080";"A01";"1";"1";"1";"1986";"1";"1";"-1";"-1";"0";"0";"37"
"25116";"203 791 563";"155 636 081";"A01";"1";"3";"1";"2004";"5";"2";"6";"9";"0";"0";"19"
"25037";"203 791 740";"155 636 219";"B01";"1";"4";"1";"1977";"1";"8";"0";"-1";"-1";"-1";"46"
"25037";"203 791 741";"155 636 220";"A01";"1";"1";"2";"1951";"9";"1";"0";"-1";"-1";"-1";"72"
"25036";"203 791 742";"155 636 221";"A01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"25036";"203 791 743";"155 636 222";"B01";"1";"4";"2";"1969";"5";"1";"8";"-1";"-1";"-1";"54"
"25035";"203 791 744";"155 636 223";"A01";"1";"1";"1";"1988";"5";"1";"0";"-1";"-1";"-1";"35"
"25035";"203 791 745";"155 636 224";"B01";"1";"3";"1";"2002";"5";"2";"6";"-1";"-1";"-1";"21"
"25035";"203 791 746";"155 636 224";"B01";"2";"3";"2";"1999";"5";"2";"6";"-1";"-1";"-1";"24"
"24958";"203 791 917";"155 636 358";"A01";"3";"3";"1";"1932";"5";"0";"-1";"-1";"2";"3";"91"
"24958";"203 791 918";"155 636 358";"A01";"1";"1";"2";"1980";"4";"1";"-1";"-1";"0";"0";"43"
"24925";"203 792 011";"155 636 426";"A01";"1";"4";"2";"1947";"9";"1";"-1";"-1";"0";"0";"76"
"24925";"203 792 012";"155 636 426";"A01";"2";"4";"1";"1947";"9";"1";"-1";"-1";"0";"0";"76"
"24844";"203 792 190";"155 636 572";"A01";"1";"3";"1";"2005";"5";"8";"0";"-1";"-1";"-1";"18"
"24842";"203 792 194";"155 636 575";"A01";"1";"1";"2";"1948";"0";"1";"8";"-1";"-1";"-1";"75"
"24842";"203 792 196";"155 636 577";"B01";"1";"3";"2";"1988";"4";"1";"8";"-1";"-1";"-1";"35"
"24724";"203 792 453";"155 636 763";"A01";"1";"3";"1";"1940";"5";"1";"-1";"-1";"0";"0";"83"
"24724";"203 792 454";"155 636 764";"B01";"1";"1";"1";"1979";"1";"1";"-1";"-1";"0";"0";"44"
"24707";"203 792 498";"155 636 800";"A01";"1";"1";"2";"1994";"1";"1";"8";"-1";"-1";"-1";"29"
"24707";"203 792 501";"155 636 800";"A01";"3";"2";"1";"1974";"1";"0";"-1";"-1";"1";"3";"49"
"24564";"203 792 840";"155 637 050";"B01";"1";"4";"1";"1997";"0";"1";"0";"-1";"0";"0";"26"
"24564";"203 792 842";"155 637 052";"A01";"1";"1";"2";"2002";"0";"1";"0";"-1";"0";"0";"21"
"24418";"203 793 204";"155 637 327";"A01";"1";"1";"1";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"24418";"203 793 205";"155 637 327";"A01";"2";"1";"1";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"24418";"203 793 206";"155 637 327";"A01";"2";"3";"2";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"24363";"203 793 331";"155 637 424";"A01";"2";"4";"2";"2021";"0";"3";"-1";"-1";"0";"0";"2"
"24363";"203 793 332";"155 637 424";"A01";"1";"3";"1";"1994";"0";"1";"-1";"-1";"0";"0";"29"
"24363";"203 793 333";"155 637 425";"B01";"1";"1";"1";"1959";"5";"1";"-1";"-1";"0";"0";"64"
"24329";"203 793 405";"155 637 482";"A01";"1";"1";"1";"1947";"5";"1";"-1";"-1";"0";"0";"76"
"24329";"203 793 406";"155 637 482";"A01";"3";"3";"2";"1935";"5";"0";"-1";"-1";"3";"3";"88"
"24321";"203 793 425";"155 637 495";"A01";"1";"4";"2";"1956";"3";"1";"-1";"-1";"0";"0";"67"
"24310";"203 793 444";"155 637 511";"A01";"1";"4";"1";"1974";"0";"5";"1";"-1";"0";"0";"49"
"24306";"203 793 449";"155 637 517";"A01";"1";"3";"1";"1943";"5";"2";"6";"-1";"0";"0";"80"
"24306";"203 793 453";"155 637 520";"B01";"1";"1";"1";"1982";"1";"1";"-1";"-1";"0";"0";"41"
"24290";"203 793 488";"155 637 543";"A01";"1";"4";"2";"1983";"1";"1";"-1";"-1";"0";"0";"40"
"24268";"203 793 536";"155 637 576";"A01";"1";"1";"1";"1957";"4";"1";"-1";"-1";"0";"0";"66"
"24268";"203 793 539";"155 637 579";"B01";"1";"3";"1";"1953";"5";"0";"-1";"-1";"0";"0";"70"
"24244";"203 793 589";"155 637 617";"A01";"1";"1";"1";"1985";"3";"1";"-1";"-1";"0";"0";"38"
"24244";"203 793 591";"155 637 617";"A01";"2";"1";"2";"1983";"3";"1";"-1";"-1";"0";"0";"40"
"24244";"203 793 595";"155 637 619";"B01";"1";"3";"1";"1947";"5";"2";"6";"9";"0";"0";"76"
"24128";"203 793 870";"155 637 807";"A01";"1";"1";"1";"1947";"5";"1";"-1";"-1";"0";"0";"76"
"24128";"203 793 874";"155 637 809";"B01";"1";"4";"1";"1950";"5";"2";"-1";"-1";"0";"0";"73"
